Jdatet	Time	PRN	Ele	Stec	Vtec
2459399.982639	11.583333	5	49.48	16.1	8.38
2459399.982986	11.591667	5	49.29	16.11	8.36
2459399.983333	11.6	5	49.1	16.13	8.35
2459399.983681	11.608333	5	48.91	16.16	8.34
2459399.984028	11.616667	5	48.72	16.15	8.3
2459399.984375	11.625	5	48.53	16.16	8.27
2459399.984722	11.633333	5	48.34	16.17	8.26
2459399.985069	11.641667	5	48.15	16.21	8.26
2459399.985417	11.65	5	47.96	16.29	8.28
2459399.985764	11.658333	5	47.76	16.34	8.29
2459399.986111	11.666667	5	47.57	16.37	8.28
2459399.986458	11.675	5	47.37	16.43	8.29
2459399.986806	11.683333	5	47.18	16.49	8.31
2459399.987153	11.691667	5	46.98	16.57	8.34
2459399.9875	11.7	5	46.79	16.61	8.34
2459399.987847	11.708333	5	46.59	16.67	8.35
2459399.988194	11.716667	5	46.39	16.75	8.37
2459399.988542	11.725	5	46.19	16.84	8.4
2459399.988889	11.733333	5	45.99	16.9	8.41
2459399.989236	11.741667	5	45.79	16.97	8.43
2459399.989583	11.75	5	45.59	17.02	8.43
2459399.989931	11.758333	5	45.39	17.08	8.44
2459399.990278	11.766667	5	45.19	17.12	8.43
2459399.990625	11.775	5	44.99	17.13	8.41
2459399.990972	11.783333	5	44.78	17.19	8.41
2459399.991319	11.791667	5	44.58	17.21	8.39
2459399.991667	11.8	5	44.38	17.28	8.41
2459399.992014	11.808333	5	44.17	17.36	8.43
2459399.992361	11.816667	5	43.97	17.42	8.43
2459399.992708	11.825	5	43.76	17.42	8.4
2459399.993056	11.833333	5	43.56	17.43	8.37
2459399.993403	11.841667	5	43.35	17.45	8.34
2459399.99375	11.85	5	43.15	17.47	8.32
2459399.994097	11.858333	5	42.94	17.52	8.31
2459399.994444	11.866667	5	42.73	17.55	8.29
2459399.994792	11.875	5	42.53	17.6	8.29
2459399.995139	11.883333	5	42.32	17.64	8.28
2459399.995486	11.891667	5	42.11	17.67	8.26
2459399.995833	11.9	5	41.9	17.71	8.25
2459399.996181	11.908333	5	41.69	17.75	8.24
2459399.996528	11.916667	5	41.48	17.78	8.22
2459399.996875	11.925	5	41.27	17.84	8.21
2459399.997222	11.933333	5	41.06	17.88	8.21
2459399.997569	11.941667	5	40.85	17.91	8.18
2459399.997917	11.95	5	40.64	17.97	8.18
2459399.998264	11.958333	5	40.43	18.01	8.17
2459399.998611	11.966667	5	40.22	18.04	8.15
2459399.998958	11.975	5	40.01	18.08	8.13
2459399.999306	11.983333	5	39.8	18.09	8.09
2459399.999653	11.991667	5	39.59	18.12	8.07
2459400.0	12.0	5	39.37	18.17	8.06
2459400.000347	12.008333	5	39.16	18.22	8.05
2459400.000694	12.016667	5	38.95	18.29	8.05
2459400.001042	12.025	5	38.74	18.31	8.03
2459400.001389	12.033333	5	38.52	18.35	8.01
2459400.001736	12.041667	5	38.31	18.39	7.99
2459400.002083	12.05	5	38.1	18.44	7.98
2459400.002431	12.058333	5	37.88	18.44	7.93
2459400.002778	12.066667	5	37.67	18.47	7.91
2459400.003125	12.075	5	37.46	18.44	7.84
2459400.003472	12.083333	5	37.24	18.46	7.81
2459400.003819	12.091667	5	37.03	18.48	7.78
2459400.004167	12.1	5	36.81	18.53	7.76
2459400.004514	12.108333	5	36.6	18.56	7.73
2459400.004861	12.116667	5	36.38	18.58	7.7
2459400.005208	12.125	5	36.17	18.62	7.69
2459400.005556	12.133333	5	35.95	18.65	7.66
2459400.005903	12.141667	5	35.74	18.68	7.63
2459400.00625	12.15	5	35.52	18.74	7.62
2459400.006597	12.158333	5	35.31	18.78	7.6
2459400.006944	12.166667	5	35.09	18.83	7.58
2459400.007292	12.175	5	34.88	18.87	7.56
2459400.007639	12.183333	5	34.66	18.92	7.55
2459400.007986	12.191667	5	34.44	18.98	7.53
2459400.008333	12.2	5	34.23	19.07	7.54
2459400.008681	12.208333	5	34.01	19.15	7.54
2459400.009028	12.216667	5	33.8	19.18	7.52
2459400.009375	12.225	5	33.58	19.26	7.51
2459400.009722	12.233333	5	33.36	19.29	7.48
2459400.010069	12.241667	5	33.15	19.3	7.44
2459400.010417	12.25	5	32.93	19.38	7.44
2459400.010764	12.258333	5	32.72	19.45	7.43
2459400.011111	12.266667	5	32.5	19.45	7.38
